ID,Name,Address,Type,PreferredGoods
DK4498569163,Julie Morten Damgaard,"Dalvej 94, 4800 Nykøbing F",Individual,No preference
DK8294551620,Lasse Camilla Villadsen,"Lillegade 95, 8800 Viborg",Individual,No preference
DK5438606305,Karen Hanne Østergaard,"Jasminvej 81, 9000 Aalborg",Individual,No preference
DK7807681712,Helle Christian Christiansen,"Fasanvej 23, 4800 Nykøbing F",Individual,No preference
DK7447825925,Lene Andreas Bech,"Hovedgaden 42, 4300 Holbæk",Individual,No preference
DK1228180081,Jørgen Jonas Jakobsen,"Skolevej 27, 6400 Sønderborg",Individual,No preference
DK8477514767,Søren Alexander Mathiesen,"Elmevej 18, 4300 Holbæk",Individual,No preference
DK4649871299,Pernille Magnus Berg,"Lærkevej 8, 2630 Taastrup",Individual,No preference
DK5323593724,Camilla Kasper Mathiesen,"Jernbanegade 18, 2000 Frederiksberg",Individual,No preference
DK9512265237,Mads Christian Andreasen,"Bredgade 71, 7000 Fredericia",Individual,No preference
DK2527909147,Bente Holm,"Ringvejen 50, 4600 Køge",Individual,No preference
DK7173665159,Anna Sørensen,"Stationsvej 57, 9900 Frederikshavn",Individual,No preference
DK3527258525,Helle Emil Brandt,"Storegade 107, 9900 Frederikshavn",Individual,No preference
DK8583544368,Michael Hanne Larsen,"Skolevej 23, 2750 Ballerup",Individual,No preference
DK4930747947,Jonas Elisabeth Toft,"Fasanvej 127, 3600 Frederikssund",Individual,No preference
DK9380325483,Pernille Peter Friis,"Skovvej 51, 4000 Roskilde",Individual,No preference
DK6124720437,Rasmus Signe Brandt,"Lærkevej 10, 4200 Slagelse",Individual,No preference
DK7957308558,Line Johanne Laursen,"Bakkevej 116, 8600 Silkeborg",Individual,No preference
DK6275375921,Malene Morten Kjeldsen,"Ringvejen 16, 4800 Nykøbing F",Individual,No preference
DK7732894468,Lene Kjær,"Højgade 11, 7100 Vejle",Individual,No preference
DK4627206450,Malene Anna Thomsen,"Skovvej 143, 2620 Albertslund",Individual,No preference
DK8360921620,Jonas Christian Ravn,"Vestergade 89, 8700 Horsens",Individual,No preference
DK7776829678,Lars Stine Christiansen,"Rosenvej 31, 6100 Haderslev",Individual,No preference
DK6288412270,Christina Christine Nielsen,"Nørregade 9, 7100 Vejle",Individual,No preference
DK1274722641,Gitte Rikke Sørensen,"Lillegade 8, 8000 Aarhus C",Individual,No preference
DK7743563940,Jacob Aksel Petersen,"Solsikkevej 104, 3000 Helsingør",Individual,No preference
DK9836173316,Susanne Peter Bak,"Jasminvej 72, 9000 Aalborg",Individual,No preference
DK9338265776,Tina Peter Krogh,"Birkevej 81, 3520 Farum",Individual,No preference
DK6328685524,Camilla Amalie Lauridsen,"Birkevej 110, 7400 Herning",Individual,No preference
DK1825688500,Kristian Jonas Krogh,"Fyrrevej 51, 2650 Hvidovre",Individual,No preference
DK2183100019,Kristian Kristine Vestergaard,"Kirkevej 136, 6700 Esbjerg",Individual,No preference
DK3048601012,Mads Frederikke Kristiansen,"Dalvej 88, 2635 Ishøj",Individual,No preference
DK1124740399,Hanne Thomas Jensen,"Hovedgaden 139, 2750 Ballerup",Individual,No preference
DK1014805934,Mads Mikkel Simonsen,"Østergade 73, 2670 Greve",Individual,No preference
DK1454273119,Henrik Caroline Nissen,"Elmevej 41, 7400 Herning",Individual,No preference
DK8267261623,Anne Christian Winther,"Stationsvej 108, 2635 Ishøj",Individual,No preference
DK1874195977,Lone Jacob Lauritsen,"Platanvej 141, 2650 Hvidovre",Individual,No preference
DK5237351050,Christina Aksel Jakobsen,"Tjørnevej 113, 4300 Holbæk",Individual,No preference
DK6536866413,Gitte Henrik Andresen,"Torvet 56, 9800 Hjørring",Individual,No preference
DK5453761971,Helle Frederikke Iversen,"Vestergade 146, 2100 København Ø",Individual,No preference
DK5455048748,Maria Jørgen Christensen,"Dronningensgade 99, 8200 Aarhus N",Individual,No preference
DK4056206421,Sara Peter Frederiksen,"Havnevej 21, 5700 Svendborg",Individual,No preference
DK6910726321,Lene Andreas Mortensen,"Kirkevej 125, 4800 Nykøbing F",Individual,No preference
DK1853061625,Anders Charlotte Hansen,"Birkevej 147, 7800 Skive",Individual,No preference
DK3291925657,Karen Frederik Toft,"Solsikkevej 100, 2670 Greve",Individual,No preference
DK9032573130,Charlotte Helene Rasmussen,"Sct. Annagade 84, 6700 Esbjerg",Individual,No preference
DK2234489517,Michael Theodor Frandsen,"Tjørnevej 83, 3400 Hillerød",Individual,No preference
DK2361792016,Marianne Elisabeth Mogensen,"Klostervej 9, 5000 Odense C",Individual,No preference
DK7944924553,Nicolai Marianne Kjær,"Brogade 103, 3500 Værløse",Individual,No preference
DK1694904767,Mads Christina Nielsen,"Hasselvej 98, 3500 Værløse",Individual,No preference
DK7579606959,Gitte Marianne Johansen,"Lupinvej 33, 3000 Helsingør",Individual,No preference
DK4792544000,Mikkel Charlotte Bjerregaard,"Poppelvej 141, 4200 Slagelse",Individual,No preference
DK1582918332,Pernille Tina Mogensen,"Bakkevej 61, 3660 Stenløse",Individual,No preference
DK2259081740,Jens Gustav Damgaard,"Skovvej 150, 1000 København K",Individual,No preference
DK3963727447,Martin Mikkel Christiansen,"Bakkevej 79, 7100 Vejle",Individual,No preference
DK4032971926,Kirsten Victor Lundgaard,"Klostervej 139, 8000 Aarhus C",Individual,No preference
DK1788415032,Hans Villum Svendsen,"Søndergade 101, 3500 Værløse",Individual,No preference
DK7107706105,Helle Gitte Ravn,"Lindevej 60, 6100 Haderslev",Individual,No preference
DK4135124384,Henrik Trine Bak,"Vibevej 102, 3600 Frederikssund",Individual,No preference
DK3126187333,Anne Christina Winther,"Lavgade 52, 4300 Holbæk",Individual,No preference
DK6588965071,Bente Nicolai Mortensen,"Ringvejen 59, 2200 København N",Individual,No preference
DK9624806504,Tina Toft,"Sct. Annagade 58, 4800 Nykøbing F",Individual,No preference
DK6880283365,Karen Kristine Kjær,"Fasanvej 127, 9900 Frederikshavn",Individual,No preference
DK5099784081,Mathias Lars Møller,"Skolevej 10, 2600 Glostrup",Individual,No preference
DK9852390547,Lars Christina Andersen,"Stationsvej 34, 3460 Birkerød",Individual,No preference
DK1557376230,Charlotte Valdemar Kjeldsen,"Lavgade 85, 3460 Birkerød",Individual,No preference
DK7274527392,Mads Emil Nielsen,"Højgade 52, 2750 Ballerup",Individual,No preference
DK1981994732,Stine Jesper Dahl,"Vibevej 49, 2100 København Ø",Individual,No preference
DK1054686685,Julie Oscar Jensen,"Jasminvej 133, 4600 Køge",Individual,No preference
DK1025953043,Kirsten Alexandra Danielsen,"Dalvej 2, 3500 Værløse",Individual,No preference
DK5451731167,Christina Emil Kristiansen,"Granvej 96, 4300 Holbæk",Individual,No preference
DK3853595056,Pia Theodor Henriksen,"Dronningensgade 77, 7400 Herning",Individual,No preference
DK4853680336,Martin Thomas Frandsen,"Engvej 128, 4300 Holbæk",Individual,No preference
DK5435473617,Hans Mette Larsen,"Sct. Annagade 147, 2650 Hvidovre",Individual,No preference
DK5178051451,Gitte Frederik Eriksen,"Vestergade 143, 7500 Holstebro",Individual,No preference
DK7322441686,Lasse Christine Jakobsen,"Brogade 12, 7500 Holstebro",Individual,No preference
DK6272376975,Peter Christian Iversen,"Skovvej 105, 1000 København K",Individual,No preference
DK4802545724,Christina Elisabeth Christiansen,"Skolevej 86, 2200 København N",Individual,No preference
DK1937614470,Camilla Signe Madsen,"Elmevej 58, 2650 Hvidovre",Individual,No preference
DK6471691689,Camilla Anders Iversen,"Jasminvej 42, 7000 Fredericia",Individual,No preference
DK3621727124,Helle Jesper Poulsen,"Parkvej 89, 2670 Greve",Individual,No preference
DK9962581582,Jens Kasper Villadsen,"Brogade 26, 3460 Birkerød",Individual,No preference
DK4738696633,Nicolai Villum Hansen,"Solsikkevej 109, 8900 Randers",Individual,No preference
DK5160850457,Frederik Pia Sørensen,"Kløvervej 4, 8200 Aarhus N",Individual,No preference
DK2502077414,Karen Christian Kristiansen,"Dalvej 129, 2100 København Ø",Individual,No preference
DK5682829864,Michael Niels Ravn,"Havnevej 120, 6000 Kolding",Individual,No preference
DK2311597141,Rikke Christian Lund,"Storegade 40, 7100 Vejle",Individual,No preference
DK2088766007,Anna Lasse Brandt,"Hasselvej 30, 8800 Viborg",Individual,No preference
DK6645928545,Tina Lars Mikkelsen,"Bredgade 110, 8000 Aarhus C",Individual,No preference
DK9494513064,Hans Rikke Hansen,"Stationsvej 46, 7400 Herning",Individual,No preference
DK4217898231,Erik Jespersen,"Platanvej 68, 8800 Viborg",Individual,No preference
DK8888460613,Thomas Anna Jeppesen,"Granvej 58, 5000 Odense C",Individual,No preference
DK4345673352,Julie Victor Svendsen,"Fyrrevej 104, 2650 Hvidovre",Individual,No preference
DK2904383663,Lars Tina Thomsen,"Klostervej 92, 4100 Ringsted",Individual,No preference
DK1501129341,Line Rikke Vestergaard,"Jernbanegade 95, 2800 Lyngby",Individual,No preference
DK4702151315,Erik Kathrine Clausen,"Lavgade 23, 2800 Lyngby",Individual,No preference
DK5843504590,Trine Petersen,"Møllevej 89, 7400 Herning",Individual,No preference
DK4490184455,Jørgen Iversen,"Solsikkevej 103, 6400 Sønderborg",Individual,No preference
DK4689605624,Jacob Helene Bjerregaard,"Søndergade 54, 2630 Taastrup",Individual,No preference
DK1180232446,Mikkel Emil Lauritsen,"Klostervej 37, 2635 Ishøj",Individual,No preference
DK7868312675,Trine Alexander Østergaard,"Jasminvej 144, 3660 Stenløse",Individual,No preference
DK2655137747,Signe Lene Villadsen,"Solsikkevej 102, 6000 Kolding",Individual,No preference
DK6102144947,Lars Cecilie Villadsen,"Birkevej 115, 8200 Aarhus N",Individual,No preference
DK5575251119,Mathias Mikkel Christiansen,"Rosenvej 119, 8900 Randers",Individual,No preference
DK5465016406,Mads Theodor Jespersen,"Fyrrevej 149, 7500 Holstebro",Individual,No preference
DK9852564571,Andreas Jacob Simonsen,"Mosevej 130, 3460 Birkerød",Individual,No preference
DK3323553486,Jens Martin Simonsen,"Rosenvej 70, 6400 Sønderborg",Individual,No preference
DK4786265850,Pernille Emilie Jørgensen,"Kastanjevej 35, 3000 Helsingør",Individual,No preference
DK3465687015,Jens Malene Winther,"Torvet 150, 2750 Ballerup",Individual,No preference
DK9544081115,Lene Andreasen,"Lillegade 147, 8600 Silkeborg",Individual,No preference
DK2852212895,Charlotte Benedikte Kjeldsen,"Østergade 93, 2635 Ishøj",Individual,No preference
DK3727303120,Sara Louise Brandt,"Torvet 48, 9900 Frederikshavn",Individual,No preference
DK1361845490,Stine Henriksen,"Dalvej 86, 6100 Haderslev",Individual,No preference
DK5175019827,Jacob Line Jakobsen,"Fasanvej 74, 8200 Aarhus N",Individual,No preference
DK9202249646,Anne Jacob Laursen,"Brogade 134, 8600 Silkeborg",Individual,No preference
DK8494031402,Pia Michael Olsen,"Kirkevej 123, 2630 Taastrup",Individual,No preference
DK5099803681,Malene Camilla Villadsen,"Sct. Annagade 128, 2650 Hvidovre",Individual,No preference
DK8059397349,Trine Frederikke Bech,"Granvej 120, 7000 Fredericia",Individual,No preference
DK7432215734,Mathias Stine Frandsen,"Skolevej 79, 3520 Farum",Individual,No preference
DK1159255725,Christian Thomas Sørensen,"Kirkevej 146, 4100 Ringsted",Individual,No preference
DK2735141023,Hans Andreas Poulsen,"Sct. Annagade 139, 4000 Roskilde",Individual,No preference
DK1651921884,Kristian Sofie Kristensen,"Tulipanvej 39, 3460 Birkerød",Individual,No preference
DK3531801378,Susanne Madsen,"Jernbanegade 99, 4100 Ringsted",Individual,No preference
DK9693129072,Charlotte Johannes Kristiansen,"Lupinvej 58, 8700 Horsens",Individual,No preference
DK5400183752,Jonas Bente Lundgaard,"Mosevej 27, 8200 Aarhus N",Individual,No preference
DK5698219254,Camilla Trine Mogensen,"Vibevej 16, 2630 Taastrup",Individual,No preference
DK1674755608,Stine Niels Larsen,"Dalvej 101, 4300 Holbæk",Individual,No preference
DK4003293982,Pia Tina Mikkelsen,"Nørremarksvej 94, 2630 Taastrup",Individual,No preference
DK2490840217,Camilla Jørgensen,"Tjørnevej 100, 7000 Fredericia",Individual,No preference
DK1977475489,Louise Frederikke Olsen,"Dronningensgade 64, 2630 Taastrup",Individual,No preference
DK5811919939,Thomas Søren Nissen,"Granvej 30, 8600 Silkeborg",Individual,No preference
DK2379296495,Peter Simon Berg,"Havnevej 113, 8700 Horsens",Individual,No preference
DK2527529840,Niels Caroline Villadsen,"Dronningensgade 44, 4300 Holbæk",Individual,No preference
DK7402733329,Trine Nicolai Møller,"Strandvejen 110, 9000 Aalborg",Individual,No preference
DK1403340801,Camilla Kristian Bak,"Dronningensgade 149, 8200 Aarhus N",Individual,No preference
DK9340895677,Jonas Niels Frandsen,"Industrivej 68, 8800 Viborg",Individual,No preference
DK4399308954,Malene Line Bech,"Engvej 10, 8700 Horsens",Individual,No preference
DK8276498637,Lasse Pernille Madsen,"Fyrrevej 116, 6700 Esbjerg",Individual,No preference
DK9730103138,Pernille Olsen,"Fasanvej 58, 6000 Kolding",Individual,No preference
DK4660846675,Henrik Victoria Jacobsen,"Sct. Annagade 75, 2820 Gentofte",Individual,No preference
DK5412290640,Henrik Victoria Mathiasen,"Søndergade 44, 8200 Aarhus N",Individual,No preference
DK7509957922,Nicolai Kirsten Kjeldsen,"Nørregade 4, 4700 Næstved",Individual,No preference
DK5576646185,Tina Maria Pedersen,"Lillegade 6, 9000 Aalborg",Individual,No preference
DK2839566253,Søren Marie Villadsen,"Syrenvej 76, 9800 Hjørring",Individual,No preference
DK6507337708,Christina Johannes Mathiesen,"Kongensgade 77, 7000 Fredericia",Individual,No preference
DK6059488803,Peter Frederik Poulsen,"Rosenvej 40, 4100 Ringsted",Individual,No preference
DK2576700211,Lone Mette Mikkelsen,"Møllevej 120, 8000 Aarhus C",Individual,No preference
DK5301219154,Susanne Rasmus Eriksen,"Vibevej 76, 2650 Hvidovre",Individual,No preference
DK8727986644,Christina Bente Jakobsen,"Tulipanvej 74, 7400 Herning",Individual,No preference
DK3815090155,Karen Lasse Holm,"Jernbanegade 145, 2800 Lyngby",Individual,No preference
DK6543950854,Jens Caroline Lauritsen,"Rosenvej 29, 2800 Lyngby",Individual,No preference
DK3656916250,Line Rikke Friis,"Syrenvej 43, 6100 Haderslev",Individual,No preference
DK8766339535,Lene Kristiansen,"Torvet 110, 4100 Ringsted",Individual,No preference
DK8931240755,Christian Lone Brandt,"Møllevej 89, 5800 Nyborg",Individual,No preference
DK9006346563,Trine Jeppesen,"Hovedgaden 19, 3500 Værløse",Individual,No preference
DK2653814748,Camilla Alexandra Mogensen,"Jernbanegade 41, 3600 Frederikssund",Individual,No preference
DK4399321649,Søren August Kristiansen,"Sct. Annagade 131, 2650 Hvidovre",Individual,No preference
DK2185193869,Morten Louise Larsen,"Østergade 35, 7800 Skive",Individual,No preference
DK2661944424,Malene Charlotte Rasmussen,"Østergade 14, 3400 Hillerød",Individual,No preference
DK2914126243,Hanne Erik Lauridsen,"Jasminvej 60, 9800 Hjørring",Individual,No preference
DK7948094928,Charlotte Josephine Dahl,"Strandvejen 16, 4700 Næstved",Individual,No preference
DK2904319901,Anders Charlotte Clausen,"Skovvej 112, 7800 Skive",Individual,No preference
DK3987809626,Susanne William Kristiansen,"Ringvejen 34, 8200 Aarhus N",Individual,No preference
DK2583472482,Jonas Andreas Larsen,"Industrivej 39, 2820 Gentofte",Individual,No preference
DK7212672798,Frederik Mathilde Winther,"Solsikkevej 77, 9900 Frederikshavn",Individual,No preference
DK7800680768,Morten Peter Bak,"Lillegade 72, 9000 Aalborg",Individual,No preference
DK1185303518,Morten Susanne Schmidt,"Platanvej 2, 9900 Frederikshavn",Individual,No preference
DK8181693747,Lone Sara Olsen,"Klostervej 42, 9000 Aalborg",Individual,No preference
DK6180633090,Trine Victor Jørgensen,"Bakkevej 38, 7000 Fredericia",Individual,No preference
DK1000153386,Lene Lars Petersen,"Platanvej 36, 6700 Esbjerg",Individual,No preference
DK8582485644,Nicolai Kasper Østergaard,"Klostervej 39, 6000 Kolding",Individual,No preference
DK4659801424,Hans Mikkel Danielsen,"Syrenvej 100, 3600 Frederikssund",Individual,No preference
DK5358456111,Hans Rasmus Kristiansen,"Jasminvej 140, 3460 Birkerød",Individual,No preference
DK9364254047,Marianne Søren Bech,"Klostervej 49, 7800 Skive",Individual,No preference
DK7861571879,Kasper Kasper Clausen,"Birkevej 130, 7800 Skive",Individual,No preference
DK9530692366,Ida Julie Madsen,"Skolevej 58, 5700 Svendborg",Individual,No preference
DK2293317379,Mads Anders Dalsgaard,"Bredgade 5, 3500 Værløse",Individual,No preference
DK2622555846,Mads Benedikte Friis,"Kløvervej 76, 3400 Hillerød",Individual,No preference
DK4707807308,Niels Otto Kristensen,"Fyrrevej 136, 3460 Birkerød",Individual,No preference
DK3740060499,Søren Aksel Toft,"Lavgade 31, 2100 København Ø",Individual,No preference
DK5711492455,Christina Gitte Jørgensen,"Fasanvej 145, 1000 København K",Individual,No preference
DK6518720178,Gitte Kristian Mogensen,"Parkvej 17, 8000 Aarhus C",Individual,No preference
DK4366698765,Camilla Gitte Olesen,"Bredgade 25, 4300 Holbæk",Individual,No preference
DK1027115821,Jørgen Andersen,"Granvej 10, 7000 Fredericia",Individual,No preference
DK6349956494,Christian Elisabeth Østergaard,"Rosenvej 71, 8800 Viborg",Individual,No preference
DK9234426752,Tina Simon Bech,"Lavgade 2, 4800 Nykøbing F",Individual,No preference
DK1817706810,Signe Otto Kjær,"Dronningensgade 135, 5000 Odense C",Individual,No preference
DK9021872325,Charlotte Nicolai Laursen,"Solsikkevej 33, 1500 København V",Individual,No preference
DK8312316146,Malene Gitte Mathiesen,"Brogade 106, 8900 Randers",Individual,No preference
DK6818005837,Kasper Emilie Pedersen,"Adelgade 35, 2650 Hvidovre",Individual,No preference
DK9501831663,Helle Lars Petersen,"Elmevej 150, 3520 Farum",Individual,No preference
DK4839649408,Line Peter Berg,"Bellisvej 33, 2630 Taastrup",Individual,No preference
DK6927127609,Lars Brandt,"Strandvejen 148, 5700 Svendborg",Individual,No preference
DK4930627502,Helle Kirsten Larsen,"Industrivej 71, 6100 Haderslev",Individual,No preference
DK7382716294,Pia Amalie Schmidt,"Dalvej 136, 2100 København Ø",Individual,No preference
DK5663364256,Gitte Marianne Sørensen,"Ringvejen 145, 3400 Hillerød",Individual,No preference
DK5921252890,Malene Christine Kristensen,"Hasselvej 23, 8700 Horsens",Individual,No preference
DK8446926412,Morten Kjeldsen,"Ringvejen 110, 3500 Værløse",Individual,No preference
DK7230477043,Lasse Carl Mathiesen,"Dalvej 47, 1500 København V",Individual,No preference
DK3836126778,Michael Sofie Jakobsen,"Nørregade 76, 3460 Birkerød",Individual,No preference
